AÑO,GIRO,NUMERO DE NIVELES,ENTIDAD,TIPO DE BIEN,CAUSA DEL SINIESTRO,NUMERO DE SINIESTROS,MONTO DE SINIESTRO,MONTO PAGADO,CAUSA
2017,Casa,3,San Luis Potosi,Edificio,Humano-Falta de Mantenimiento,1,0,0,Humano
2017,Casa,3,Sonora,Edificio,Otro-Otro,1,0,0,Otro
2017,Casa,3,Tabasco,Edificio,Otro-Otro,1,0,0,Otro
2017,Casa,3,Veracruz,Edificio,Incidente-Construccion Deficiente,2,0,0,Incidente
2017,Casa,3,Veracruz,Edificio,Humano-Falta de Mantenimiento,1,0,0,Humano
2017,Casa,3,Veracruz,Edificio,Agua-Tuberia Rota,1,0,0,Agua
2017,Casa,3,Veracruz,Contenidos,Incidente-Corto Electrico,1,30014,30014,Incidente
2017,Comercio Al Por Menor,2,Nuevo Leon,Edificio,Naturaleza-Rayo,1,0,0,Naturaleza
2017,Comercio Al Por Menor,1,Mexico,Contenidos,Caida-Maquinaria,1,0,0,Caida
2017,Comercio Al Por Menor,1,Tamaulipas,Edificio,Incidente-Corto Electrico,1,1000,0,Incidente
2017,Comercio Al Por Menor,1,Oaxaca,Edificio,Caida-Maquinaria,1,-30000,0,Caida
2017,Comercio Al Por Menor,1,Colima,Contenidos,Incidente-Corto Electrico,1,1573,0,Incidente
2017,Comercio Al Por Menor,2,Distrito Federal,Edificio,Humano-Fumar,1,216304,216304,Humano
2017,Comercio Al Por Menor,12,Guerrero,Contenidos,Naturaleza-Rayo,1,-20001,0,Naturaleza
2017,Comercio Al Por Menor,1,Coahuila,Edificio,Humano-Impacto Vehicular,1,330000,0,Humano
2017,Comercio Al Por Menor,1,Jalisco,Contenidos,Humano-Impacto Vehicular,1,0,0,Humano
2017,Comercio Al Por Menor,1,Queretaro,Edificio,Humano-Impacto Vehicular,1,-150000,0,Humano
2017,Comercio Al Por Menor,2,Mexico,Contenidos,Humano-Impacto Vehicular,1,0,0,Humano
2017,Comercio Al Por Menor,2,Morelos,Edificio,Humano-Error,1,0,0,Humano
2017,Comercio Al Por Menor,1,Veracruz,Ambos u Otros,Incidente-Corto Electrico,1,0,0,Incidente
2017,Comercio Al Por Menor,1,Distrito Federal,Ambos u Otros,Agua-Tuberia Rota,4,-13023,0,Agua
2017,Comercio Al Por Menor,1,Baja California,Edificio,Agua-Tuberia Rota,1,1000,0,Agua
2017,Comercio Al Por Menor,2,Baja California,Edificio,Humano-Impacto Vehicular,3,11001,0,Humano
2017,Comercio Al Por Menor,3,Distrito Federal,Contenidos,Incidente-Explosion,1,120000,0,Incidente
2017,Comercio Al Por Menor,4,Aguascalientes,Edificio,Incidente-Corto Electrico,1,37079,125283,Incidente
2017,Comercio Al Por Menor,4,Guanajuato,Edificio,Incidente-Explosion,1,0,0,Incidente
2017,Comercio Al Por Menor,4,Tamaulipas,Edificio,Agua-Tuberia Rota,1,-1,0,Agua
2017,Almacenaje,1,Jalisco,Edificio,Caida-Antena,1,0,0,Caida
2017,Almacenaje,1,Queretaro,Contenidos,Incidente-Corto Electrico,1,102170483,102170483,Incidente
2017,Almacenaje,2,Distrito Federal,Ambos u Otros,Incidente-Corto Electrico,1,-1834264,836709,Incidente
2017,Almacenaje,6,Distrito Federal,Contenidos,Agua-No Atmosferica,1,16555,0,Agua
2017,Bancos,1,Distrito Federal,Edificio,Naturaleza-Fenomeno,1,0,0,Naturaleza
2017,Bancos,1,Distrito Federal,Edificio,Humano-Error,1,6000,0,Humano
2017,Bancos,1,Distrito Federal,Contenidos,Incidente-Corto Electrico,1,0,0,Incidente
2017,Bancos,1,Puebla,Edificio,Incidente-Falta de Energia,1,15000,0,Incidente
2017,Bancos,1,Puebla,Edificio,Agua-Tuberia Rota,1,15000,0,Agua
2017,Oficinas,15,San Luis Potosi,Edificio,Caida-Maquinaria,1,-45000,0,Caida
2017,Servicios,1,Distrito Federal,Contenidos,Incidente-Corto Electrico,2,0,0,Incidente
2017,Servicios,1,Jalisco,Contenidos,Agua-Lluvia,1,0,0,Agua
2017,Servicios,1,Mexico,Contenidos,Agua-Lluvia,1,0,0,Agua
2017,Escuela,1,Distrito Federal,Edificio,Humano-Impacto Vehicular,1,0,0,Humano
2017,Escuela,1,Nuevo Leon,Edificio,Agua-No Atmosferica,2,0,0,Agua
2017,Escuela,1,Chihuahua,Ambos u Otros,Humano-Impacto Vehicular,3,8514,51514,Humano
2017,Escuela,1,Guanajuato,Ambos u Otros,Incidente-Corto Electrico,1,-40470,9530,Incidente
2017,Escuela,1,Veracruz,Ambos u Otros,Caida-Arbol,1,219,24923,Caida
2017,Casa,1,Morelos,Edificio,Naturaleza-Rayo,1,58559,58559,Naturaleza
2017,Casa,1,Nayarit,Edificio,Agua-No Atmosferica,1,13500,0,Agua
2017,Casa,1,Nuevo Leon,Edificio,Agua-No Atmosferica,9,-12575,3924,Agua
2017,Casa,1,Puebla,Edificio,Naturaleza-Rayo,1,2991,0,Naturaleza
2017,Casa,1,Sonora,Contenidos,Agua-No Atmosferica,2,-10900,0,Agua
2017,Casa,1,Veracruz,Edificio,Humano-Incendio Provocado,1,-522,0,Humano
2017,Casa,1,Veracruz,Edificio,Otro-Otro,3,50627,0,Otro
2017,Casa,1,Yucatan,Contenidos,Naturaleza-Rayo,1,3652,0,Naturaleza
2017,Casa,2,Chiapas,Edificio,Humano-Impacto Vehicular,1,7325,7325,Humano
2017,Casa,2,Durango,Edificio,Humano-Incendio Provocado,1,0,0,Humano
2017,Casa,2,Guanajuato,Contenidos,Incidente-Corto Electrico,1,0,0,Incidente
2017,Casa,2,Jalisco,Edificio,Incidente-Corto Electrico,13,183212,173211,Incidente
2017,Casa,2,Morelos,Contenidos,Caida-Arbol,1,0,0,Caida
2017,Casa,2,Nuevo Leon,Ambos u Otros,Incidente-Corto Electrico,1,1,0,Incidente
2017,Casa,2,Puebla,Edificio,Incidente-Corto Electrico,1,0,0,Incidente
2017,Casa,2,Puebla,Edificio,Humano-Impacto Vehicular,1,0,0,Humano
2017,Casa,2,Baja California Sur,Edificio,Naturaleza-Rayo,1,15800,0,Naturaleza
2017,Casa,2,Campeche,Contenidos,Naturaleza-Rayo,1,104343,0,Naturaleza
2017,Casa,2,Chihuahua,Edificio,Agua-No Atmosferica,6,-9657,0,Agua
2017,Casa,2,Mexico,Edificio,Agua-Tuberia Rota,1,-10000,0,Agua
2017,Casa,2,Morelos,Edificio,Agua-No Atmosferica,1,93997,0,Agua
2017,Casa,2,Puebla,Ambos u Otros,Incidente-Explosion,1,0,0,Incidente
2017,Casa,2,Sonora,Edificio,Incidente-Corto Electrico,2,0,0,Incidente
2017,Casa,2,Sonora,Contenidos,Otro-Otro,1,7497,0,Otro
2017,Casa,2,Tabasco,Edificio,Incidente-Explosion,2,2,0,Incidente
2017,Casa,2,Tamaulipas,Edificio,Incidente-Explosion,2,36878,5881,Incidente
2017,Casa,2,Veracruz,Ambos u Otros,Agua-No Atmosferica,1,0,0,Agua
2017,Casa,3,Distrito Federal,Edificio,Incidente-Corto Electrico,1,-2000,0,Incidente
2017,Casa,3,Morelos,Edificio,Agua-Tuberia Rota,1,10928,10928,Agua
2017,Casa,3,Distrito Federal,Ambos u Otros,Naturaleza-Fenomeno,1,27349,27349,Naturaleza
2017,Casa,3,Jalisco,Edificio,Agua-Tuberia Rota,1,29903,29903,Agua
2017,Casa,3,Nuevo Leon,Edificio,Incidente-Explosion,1,7061,7061,Incidente
2017,Casa,3,Tamaulipas,Contenidos,Agua-No Atmosferica,1,0,0,Agua
2017,Casa,3,Veracruz,Ambos u Otros,Humano-Error,1,2932,0,Humano
2017,Casa,4,Baja California,Contenidos,Incidente-Corto Electrico,1,5599,5599,Incidente
2017,Casa,4,Nuevo Leon,Edificio,Incidente-Explosion,1,1,0,Incidente
2017,Casa,4,Puebla,Edificio,Humano-Error,1,10000,0,Humano
2017,Casa,4,Yucatan,Contenidos,Naturaleza-Rayo,1,15290,0,Naturaleza
2017,Casa,5,Mexico,Edificio,Incidente-Corto Electrico,1,0,0,Incidente
2017,Casa,2,Chiapas,Edificio,Otro-Otro,1,0,0,Otro
2017,Casa,2,Chihuahua,Ambos u Otros,Incidente-Explosion,1,0,0,Incidente
2017,Casa,2,Guanajuato,Edificio,Incidente-Explosion,1,71000,71000,Incidente
2017,Casa,2,Mexico,Edificio,Otro-Otro,3,-12211,0,Otro
2017,Casa,2,Michoacan,Contenidos,Otro-Otro,1,-4522,0,Otro
2017,Casa,2,Nuevo Leon,Contenidos,Agua-No Atmosferica,2,0,0,Agua
2017,Casa,2,Sinaloa,Edificio,Agua-No Atmosferica,4,1014,960,Agua
2017,Casa,2,Tabasco,Edificio,Agua-No Atmosferica,4,74824,9582,Agua
2017,Casa,3,Baja California,Contenidos,Incidente-Corto Electrico,1,0,0,Incidente
2017,Casa,3,Veracruz,Contenidos,Humano-Incendio Provocado,1,1,0,Humano
2017,Casa,3,Jalisco,Edificio,Agua-No Atmosferica,1,2991,0,Agua
2017,Casa,3,Mexico,Edificio,Otro-Otro,1,-1658,0,Otro
2017,Casa,3,Michoacan,Edificio,Naturaleza-Rayo,1,2991,0,Naturaleza
2017,Casa,4,Baja California,Edificio,Agua-No Atmosferica,1,0,0,Agua
2017,Casa,5,Distrito Federal,Edificio,Incidente-Explosion,2,20000,0,Incidente
2017,Casa,5,Mexico,Contenidos,Incidente-Explosion,1,18558,12400,Incidente
2017,Casa,6,Distrito Federal,Edificio,Agua-Tuberia Rota,4,-1,0,Agua
2017,Casa,10,Mexico,Edificio,Agua-No Atmosferica,1,2991,0,Agua
2017,Casa,11,Mexico,Edificio,Agua-Tuberia Rota,1,0,0,Agua
2017,Casa,1,Aguascalientes,Edificio,Naturaleza-Fenomeno,1,3000,3000,Naturaleza
2017,Casa,1,Durango,Edificio,Agua-Lluvia,1,0,0,Agua
2017,Casa,1,Guerrero,Ambos u Otros,Agua-No Atmosferica,2,5000,5000,Agua
2017,Casa,1,Mexico,Edificio,Incidente-Corto Electrico,1,14171,0,Incidente
2017,Casa,1,Queretaro,Edificio,Naturaleza-Fenomeno,2,15000,0,Naturaleza
2017,Casa,2,Coahuila,Edificio,Naturaleza-Fenomeno,2,27816,0,Naturaleza
2017,Casa,2,Guerrero,Edificio,Agua-Lluvia,1,0,0,Agua
2017,Casa,2,Jalisco,Edificio,Agua-Lluvia,3,24418,24418,Agua
2017,Casa,2,Jalisco,Ambos u Otros,Agua-No Atmosferica,2,0,0,Agua
2017,Casa,2,Mexico,Edificio,Agua-Lluvia,5,401713,386713,Agua
2017,Casa,2,Mexico,Ambos u Otros,Agua-No Atmosferica,1,4301,4301,Agua
2017,Casa,2,Mexico,Ambos u Otros,Agua-Tuberia Rota,1,9000,0,Agua
2017,Casa,2,Puebla,Ambos u Otros,Agua-No Atmosferica,1,3000,3000,Agua
2017,Casa,2,Quintana Roo,Edificio,Agua-Lluvia,3,18642,13742,Agua
2017,Casa,2,Sonora,Edificio,Naturaleza-Fenomeno,1,0,0,Naturaleza
2017,Casa,3,Distrito Federal,Edificio,Agua-Lluvia,1,15000,0,Agua
2017,Casa,3,Distrito Federal,Ambos u Otros,Agua-No Atmosferica,6,426482,216482,Agua
2017,Casa,3,Oaxaca,Edificio,Agua-Lluvia,2,-15000,0,Agua
2017,Casa,3,Veracruz,Edificio,Naturaleza-Fenomeno,1,0,0,Naturaleza
2017,Casa,8,Quintana Roo,Ambos u Otros,Agua-Tuberia Rota,1,25000,0,Agua
2017,Casa,2,Mexico,Contenidos,Humano-Falta de Mantenimiento,1,70000,0,Humano
2017,Casa,2,Mexico,Ambos u Otros,Otro-Otro,2,5600,5600,Otro
2017,Casa,2,Mexico,Edificio,Naturaleza-Fenomeno,1,15000,0,Naturaleza
2017,Casa,2,Mexico,Ambos u Otros,Naturaleza-Fenomeno,1,100043,100043,Naturaleza
2017,Casa,2,Nuevo Leon,Edificio,Incidente-Corto Electrico,2,2573,0,Incidente
2017,Casa,2,Nuevo Leon,Edificio,Humano-Falta de Mantenimiento,2,0,0,Humano
2017,Casa,2,Nuevo Leon,Edificio,Humano-Incendio Provocado,3,-1428,3072,Humano
2017,Casa,2,Nuevo Leon,Edificio,Agua-Lluvia,4,633292,633292,Agua
2017,Casa,2,Puebla,Contenidos,Otro-Otro,1,1573,0,Otro
2017,Casa,2,Queretaro,Contenidos,Agua-No Atmosferica,1,21500,70000,Agua
2017,Casa,2,Queretaro,Contenidos,Humano-Error,1,0,0,Humano
2017,Casa,2,Quintana Roo,Edificio,Incidente-Corto Electrico,3,137475,137475,Incidente
2017,Casa,2,Quintana Roo,Edificio,Naturaleza-Rayo,2,-49257,0,Naturaleza
2017,Casa,2,Sinaloa,Edificio,Agua-Tuberia Rota,2,54611,53038,Agua
2017,Casa,2,Sonora,Contenidos,Incidente-Corto Electrico,7,-258809,227191,Incidente
2017,Casa,2,Sonora,Contenidos,Incidente-Explosion,1,2001,2001,Incidente
2017,Casa,2,Tamaulipas,Contenidos,Naturaleza-Rayo,3,999,2099,Naturaleza
2017,Casa,3,Distrito Federal,Contenidos,Humano-Incendio Provocado,1,2900,2900,Humano
2017,Casa,3,Aguascalientes,Contenidos,Incidente-Explosion,1,2801,2801,Incidente
2017,Casa,3,Distrito Federal,Edificio,"Incidente-Rotura de Techo, Vidrios o Paredes",1,-1000,0,Incidente
2017,Casa,3,Distrito Federal,Contenidos,Agua-No Atmosferica,1,0,0,Agua
2017,Casa,3,Distrito Federal,Contenidos,Agua-Tuberia Rota,1,1000,0,Agua
2017,Casa,3,Mexico,Edificio,Naturaleza-Rayo,3,-34940,15060,Naturaleza
2017,Casa,3,Mexico,Contenidos,Agua-Tuberia Rota,1,31152,431152,Agua
2017,Casa,3,Morelos,Edificio,Humano-Falta de Mantenimiento,2,30850,0,Humano
2017,Casa,3,Nuevo Leon,Edificio,Agua-No Atmosferica,2,36000,0,Agua
2017,Casa,3,Nuevo Leon,Edificio,Agua-Tuberia Rota,1,6709,6709,Agua
2017,Casa,3,Nuevo Leon,Edificio,Incidente-Corto Electrico,3,141060,141060,Incidente
2017,Casa,3,Oaxaca,Edificio,Humano-Falta de Mantenimiento,1,700,0,Humano
2017,Casa,3,Puebla,Contenidos,Caida-Maquinaria,1,0,0,Caida
2017,Casa,3,Quintana Roo,Contenidos,Agua-No Atmosferica,1,-15000,0,Agua
2017,Casa,4,Distrito Federal,Edificio,Otro-Otro,1,1573,0,Otro
2017,Casa,4,Distrito Federal,Contenidos,Naturaleza-Rayo,3,-20001,0,Naturaleza
2017,Casa,4,Jalisco,Contenidos,Agua-Tuberia Rota,1,0,0,Agua
2017,Casa,4,Nuevo Leon,Edificio,Incidente-Explosion,1,0,0,Incidente
2017,Casa,4,Quintana Roo,Contenidos,Naturaleza-Rayo,3,31386,45656,Naturaleza
2017,Casa,5,Distrito Federal,Edificio,Naturaleza-Fenomeno,1,0,0,Naturaleza
2017,Casa,5,Distrito Federal,Contenidos,Incidente-Corto Electrico,1,2500,0,Incidente
2017,Casa,5,Guerrero,Edificio,Naturaleza-Rayo,1,36024,0,Naturaleza
2017,Casa,2,Distrito Federal,Edificio,Agua-No Atmosferica,59,60376,60379,Agua
2017,Casa,2,Distrito Federal,Edificio,Humano-Incendio Provocado,35,120212,120212,Humano
2017,Casa,2,Distrito Federal,Edificio,Agua-Tuberia Rota,96,508338,551186,Agua
2017,Casa,2,Distrito Federal,Edificio,Incidente-Corto Electrico,111,3621359,4191792,Incidente
2017,Casa,3,Aguascalientes,Edificio,Agua-No Atmosferica,3,2991,0,Agua
2017,Casa,3,Michoacan,Edificio,Agua-No Atmosferica,3,-3848,10548,Agua
2017,Casa,3,Nuevo Leon,Edificio,Incidente-Explosion,1,-36117,133883,Incidente
2017,Casa,3,Yucatan,Edificio,Otro-Otro,1,-20000,0,Otro
2017,Oficinas,1,Sonora,Edificio,Agua-Lluvia,1,120000,0,Agua
2017,Oficinas,1,Chiapas,Contenidos,Humano-Impacto Vehicular,1,-1,0,Humano
2017,Oficinas,1,Michoacan,Contenidos,Incidente-Corto Electrico,2,551912,551912,Incidente
2017,Industria,1,Nuevo Leon,Edificio,Agua-No Atmosferica,1,0,0,Agua
2017,Comercio Al Por Mayor,1,Mexico,Edificio,Agua-No Atmosferica,1,-172000,0,Agua
2017,Comercio Al Por Mayor,1,Nuevo Leon,Edificio,Naturaleza-Fenomeno,1,0,0,Naturaleza
2017,Comercio Al Por Mayor,1,Baja California,Ambos u Otros,Agua-Lluvia,1,50000,0,Agua
2017,Comercio Al Por Mayor,1,Nuevo Leon,Edificio,Humano-Incendio Provocado,1,0,0,Humano
2017,Comercio Al Por Menor,2,Guanajuato,Contenidos,Humano-Impacto Vehicular,1,544,544,Humano
2017,Comercio Al Por Menor,1,Distrito Federal,Contenidos,Incidente-Explosion,1,0,0,Incidente
2017,Transporte,1,Distrito Federal,Contenidos,Incidente-Corto Electrico,15,-416604,583386,Incidente
2017,Bancos,1,Guanajuato,Contenidos,Incidente-Falta de Energia,1,1832,0,Incidente
2017,Bancos,1,Guanajuato,Contenidos,Humano-Impacto Vehicular,1,0,0,Humano
2017,Bancos,1,Guanajuato,Ambos u Otros,Naturaleza-Rayo,1,10000,0,Naturaleza
2017,Bancos,1,Distrito Federal,Edificio,Incidente-Falta de Energia,1,0,0,Incidente
2017,Bancos,1,Puebla,Edificio,Agua-Tuberia Rota,1,349,349,Agua
2017,Escuela,1,Distrito Federal,Edificio,Incidente-Corto Electrico,1,139836,0,Incidente
2017,Escuela,1,Distrito Federal,Edificio,Humano-Error,1,465092,465092,Humano
2017,Hospital,1,Distrito Federal,Edificio,Humano-Vandalismo,2,-8231,0,Humano
2017,Hospital,4,Distrito Federal,Contenidos,Agua-Tuberia Rota,3,-54002,0,Agua
2017,Hotel,1,Distrito Federal,Contenidos,Caida-Maquinaria,1,0,0,Caida
2017,Bares,1,Nuevo Leon,Edificio,Humano-Impacto Vehicular,1,0,0,Humano
2017,Bares,3,Distrito Federal,Edificio,Naturaleza-Rayo,1,0,0,Naturaleza
2017,Casa,1,Morelos,Contenidos,Caida-Maquinaria,1,0,0,Caida
2017,Oficinas,1,Coahuila,Contenidos,Humano-Incendio Provocado,1,2000,0,Humano
2017,Oficinas,1,Distrito Federal,Edificio,Humano-Falta de Mantenimiento,1,5000,0,Humano
2017,Oficinas,1,Distrito Federal,Edificio,"Incidente-Rotura de Techo, Vidrios o Paredes",1,5000,0,Incidente
2017,Oficinas,1,Distrito Federal,Edificio,Humano-Error,1,2500,0,Humano
2017,Oficinas,1,Distrito Federal,Contenidos,Agua-Lluvia,2,61528,1528,Agua
2017,Oficinas,8,Distrito Federal,Contenidos,Humano-Vandalismo,1,220385,341752,Humano
2017,Oficinas,9,Sinaloa,Edificio,Agua-Tuberia Rota,1,841256,534682,Agua
2017,Oficinas,1,Chiapas,Edificio,Humano-Impacto Vehicular,2,-22309,22691,Humano
2017,Oficinas,1,Nuevo Leon,Edificio,Agua-Tuberia Rota,1,25000,0,Agua
2017,Oficinas,2,Baja California,Edificio,Naturaleza-Fenomeno,1,21661,21661,Naturaleza
2017,Oficinas,9,Nuevo Leon,Edificio,"Incidente-Rotura de Techo, Vidrios o Paredes",9,0,0,Incidente
2017,Oficinas,9,Puebla,Edificio,"Incidente-Rotura de Techo, Vidrios o Paredes",1,0,0,Incidente
2017,Casa,1,Nuevo Leon,Contenidos,Agua-Tuberia Rota,1,8000,0,Agua
2017,Casa,1,Baja California Sur,Contenidos,Incidente-Corto Electrico,4,312116,312117,Incidente
2017,Casa,1,Hidalgo,Ambos u Otros,Agua-No Atmosferica,1,650,650,Agua
2017,Casa,1,Jalisco,Contenidos,Incidente-Corto Electrico,5,35325,149598,Incidente
2017,Casa,1,Quintana Roo,Contenidos,Incidente-Corto Electrico,1,48344,48344,Incidente
2017,Casa,4,Distrito Federal,Contenidos,Agua-Lluvia,1,1750,0,Agua
2017,Casa,8,Distrito Federal,Edificio,Agua-No Atmosferica,1,6100,6100,Agua
2017,Casa,11,Mexico,Contenidos,Agua-No Atmosferica,1,2352,0,Agua
2017,Casa,1,Chihuahua,Edificio,Agua-Lluvia,1,0,0,Agua
2017,Comercio Al Por Menor,2,Chihuahua,Edificio,Agua-Lluvia,1,51958,51958,Agua
2017,Casa,3,Distrito Federal,Edificio,Agua-Tuberia Rota,1,2801,2801,Agua
2017,Oficinas,2,Tlaxcala,Contenidos,Incidente-Corto Electrico,2,0,0,Incidente
2017,Casa,2,Nuevo Leon,Contenidos,Agua-Lluvia,1,-6700,14000,Agua
2017,Casa,1,Baja California,Edificio,Agua-Tuberia Rota,1,0,0,Agua
2017,Casa,1,Morelos,Edificio,Naturaleza-Rayo,1,1500,1500,Naturaleza
2017,Casa,1,Nuevo Leon,Edificio,Agua-Tuberia Rota,1,-1,0,Agua
2017,Casa,1,Quintana Roo,Contenidos,Agua-No Atmosferica,1,0,0,Agua
2017,Casa,2,Distrito Federal,Edificio,Incidente-Corto Electrico,1,109934,109934,Incidente
2017,Casa,2,Distrito Federal,Edificio,Agua-No Atmosferica,1,9200,9200,Agua
2017,Casa,2,Distrito Federal,Ambos u Otros,Agua-No Atmosferica,1,4952,4952,Agua
2017,Casa,2,Mexico,Ambos u Otros,Agua-Lluvia,1,11205,11205,Agua
2017,Casa,5,Mexico,Edificio,Agua-No Atmosferica,1,1573,0,Agua
2017,Almacenaje,1,Tamaulipas,Contenidos,Agua-Lluvia,1,0,0,Agua
2017,Casa,1,Distrito Federal,Ambos u Otros,Agua-Lluvia,3,0,0,Agua
2017,Comercio Al Por Menor,2,Veracruz,Ambos u Otros,Naturaleza-Fenomeno,1,0,0,Naturaleza
2017,Hotel,2,Distrito Federal,Ambos u Otros,Incidente-Corto Electrico,1,0,0,Incidente
2017,Casa,2,Nayarit,Edificio,Agua-Tuberia Rota,1,-106887,0,Agua
2017,Gas,1,Campeche,Ambos u Otros,Humano-Error,1,0,0,Humano
2017,Fabrica,1,Distrito Federal,Edificio,Incidente-Explosion,3,-24473906,0,Incidente
2017,Recreativo,2,Distrito Federal,Edificio,"Incidente-Rotura de Techo, Vidrios o Paredes",1,-1899,0,Incidente
2017,Industria,1,Distrito Federal,Edificio,Agua-Lluvia,1,-18052851,0,Agua
2017,Cultivo,1,Sinaloa,Contenidos,Agua-Lluvia,1,2517,0,Agua
2017,Casa,2,Nuevo Leon,Edificio,Otro-Otro,1,0,0,Otro
2017,Casa,2,Nuevo Leon,Ambos u Otros,Incidente-Explosion,5,100,0,Incidente
2017,Casa,5,Queretaro,Edificio,Incidente-Corto Electrico,1,0,0,Incidente
2017,Casa,1,Baja California,Edificio,Incidente-Corto Electrico,1,267669,267669,Incidente
2017,Casa,1,Colima,Edificio,Incidente-Explosion,1,0,0,Incidente
2017,Casa,1,Colima,Contenidos,Incidente-Explosion,1,6620,6620,Incidente
2017,Casa,1,Chihuahua,Edificio,Agua-Tuberia Rota,2,77836,57836,Agua
2017,Casa,1,Chihuahua,Edificio,Naturaleza-Fenomeno,1,0,0,Naturaleza
2017,Casa,1,Distrito Federal,Contenidos,Incidente-Explosion,2,113000,102738,Incidente
2017,Casa,1,Tamaulipas,Edificio,Incidente-Explosion,3,4000,0,Incidente
2017,Casa,2,Distrito Federal,Contenidos,Agua-Lluvia,6,111909,111909,Agua
2017,Oficinas,2,Aguascalientes,Ambos u Otros,Incidente-Construccion Deficiente,2,2922,3922,Incidente
2017,Oficinas,2,Mexico,Ambos u Otros,Otro-Otro,1,-20,0,Otro
2017,Oficinas,2,Quintana Roo,Ambos u Otros,Naturaleza-Fenomeno,1,-1000,0,Naturaleza
2017,Oficinas,2,Sonora,Ambos u Otros,"Incidente-Rotura de Techo, Vidrios o Paredes",2,-1000,0,Incidente
2017,Oficinas,2,Tlaxcala,Ambos u Otros,"Incidente-Rotura de Techo, Vidrios o Paredes",1,-1000,0,Incidente
2017,Oficinas,2,Veracruz,Ambos u Otros,Incidente-Construccion Deficiente,2,-1000,0,Incidente
2017,Oficinas,2,Veracruz,Ambos u Otros,Naturaleza-Fenomeno,2,24523,26523,Naturaleza
2017,Oficinas,2,Distrito Federal,Ambos u Otros,Incidente-Corto Electrico,1,86165,0,Incidente
2017,Oficinas,2,Distrito Federal,Edificio,Agua-Lluvia,1,-26846,1,Agua
2017,Oficinas,3,Distrito Federal,Contenidos,Humano-Impacto Vehicular,1,-5000,0,Humano
2017,Oficinas,3,Distrito Federal,Contenidos,Caida-Arbol,1,-42708,76658,Caida
2017,Oficinas,3,Distrito Federal,Contenidos,Otro-Otro,8,1207399,178821,Otro
2017,Oficinas,4,Distrito Federal,Edificio,Incidente-Explosion,4,1527979,1527979,Incidente
2017,Oficinas,4,Distrito Federal,Edificio,Incidente-Explosion,2,-2768258,5822942,Incidente
2017,Oficinas,4,Distrito Federal,Edificio,Humano-Vandalismo,1,13500,13500,Humano
2017,Oficinas,4,Distrito Federal,Edificio,Naturaleza-Rayo,2,-103607,83071,Naturaleza
2017,Oficinas,4,Distrito Federal,Edificio,Humano-Incendio Provocado,3,36793,10162,Humano
2017,Oficinas,4,Distrito Federal,Edificio,Incidente-Explosion,71,2997121,1143331,Incidente
2017,Oficinas,4,Jalisco,Ambos u Otros,Otro-Otro,84,552778,736009,Otro
2017,Oficinas,4,Jalisco,Ambos u Otros,Agua-Tuberia Rota,3,-115000,0,Agua
2017,Oficinas,4,Queretaro,Edificio,"Incidente-Rotura de Techo, Vidrios o Paredes",1,-137,4425,Incidente
2017,Oficinas,5,Aguascalientes,Edificio,Incidente-Construccion Deficiente,1,-443,0,Incidente
2017,Oficinas,8,Distrito Federal,Edificio,Naturaleza-Fenomeno,1,16446,0,Naturaleza
2017,Oficinas,1,Guanajuato,Edificio,Humano-Impacto Vehicular,1,-10000,0,Humano
2017,Oficinas,1,Chiapas,Edificio,Humano-Incendio Provocado,2,-6279,228347,Humano
2017,Oficinas,2,Coahuila,Ambos u Otros,Naturaleza-Fenomeno,1,-1000,0,Naturaleza
2017,Oficinas,2,Morelos,Ambos u Otros,Incidente-Construccion Deficiente,1,-1000,0,Incidente
2017,Oficinas,2,Baja California,Edificio,Incidente-Corto Electrico,2,17115,13926,Incidente
2017,Oficinas,1,Hidalgo,Ambos u Otros,Humano-Vandalismo,1,100000,51889,Humano
2017,Oficinas,1,Jalisco,Edificio,Humano-Impacto Vehicular,49,234500,214300,Humano
2017,Oficinas,1,Jalisco,Edificio,Incidente-Corto Electrico,3,12425,9302,Incidente
2017,Oficinas,1,Jalisco,Contenidos,Agua-Lluvia,35,951725,922140,Agua
2017,Oficinas,1,Morelos,Contenidos,Agua-Lluvia,1,50000,0,Agua
2017,Oficinas,1,Nuevo Leon,Edificio,Humano-Vandalismo,1,-1500,0,Humano
2017,Oficinas,1,Queretaro,Contenidos,Agua-Lluvia,1,4000,0,Agua
2017,Oficinas,1,Sonora,Edificio,Agua-Lluvia,1,1463030,1463030,Agua
2017,Oficinas,1,Distrito Federal,Edificio,Naturaleza-Fenomeno,1,-90228,657272,Naturaleza
2017,Oficinas,1,Distrito Federal,Edificio,"Incidente-Rotura de Techo, Vidrios o Paredes",1,-20347,0,Incidente
2017,Oficinas,1,Distrito Federal,Edificio,Naturaleza-Fenomeno,35,3877108,11611832,Naturaleza
2017,Oficinas,2,Durango,Edificio,Humano-Impacto Vehicular,2,-242378,0,Humano
2017,Oficinas,2,Oaxaca,Contenidos,Humano-Vandalismo,2,2090000,1590851,Humano
2017,Oficinas,2,Puebla,Edificio,Caida-Arbol,1,236197,256197,Caida
2017,Oficinas,2,Puebla,Edificio,Humano-Impacto Vehicular,1,-44283,0,Humano
2017,Oficinas,2,Queretaro,Edificio,Humano-Impacto Vehicular,8,-41530,38656,Humano
